,1720,0,2024,2024/2,2/2024,2/2024,Charlotte（シャーロット) (特典) フランス語翻訳,出版: All the Anime,Charlotte (Bonus) Traduction française,Édition: All the Anime,Charlotte(Bonus) French translation,Publishing: All the Anime,/result/logo_jsicmf.jpg,0,2024/8/6 11:28,2025/8/6 11:28,2024/8/6 11:28,2024/8/6 11:28
,1730,0,2024,2024/8,8/2024,8/2024,マクロスプラス(特典リーフレット) フランス語翻訳,出版: All the Anime,Macross Plus (Livret bonus) Traduction française,Édition: All the Anime,Macross Plus (Bonus booklet) French translation,Publishing: All the Anime,/result/logo_jsicmf.jpg,0,2024/8/6 11:28,2025/8/6 11:28,2024/8/6 11:28,2024/8/6 11:28
,1740,0,2024,2024/2,2/2024,2/2024,シュガシュガルーン フランス語監修,,Chocola et Vanilla Supervision du français,,Sugar Sugar Rune French supervise,,/result/logo_jsicmf.jpg,0,2024/8/6 11:28,2025/8/6 11:28,2024/8/6 11:28,2024/8/6 11:28
,1750,0,2024,2024/2,2/2024,2/2024,劇場版 Fate/stay night [Heaven's Feel] I (特典リーフレット) フランス語翻訳,出版: All the Anime,Fate/stay night [Heaven's Feel] I (Livret bonus) Traduction française,Édition: All the Anime,Fate/stay night [Heaven's Feel] I (Bonus booklet) French translation,Publishing: All the Anime,/result/logo_jsicmf.jpg,0,2024/8/6 11:28,2025/8/6 11:28,2024/8/6 11:28,2024/8/6 11:28
,1760,0,2024,2024/2,2/2024,2/2024, 劇場版 ソードアート・オンライン -プログレッシブ- 星なき夜のアリア (特典リーフレット) フランス語翻訳,出版: All the Anime,Sword Art Online Progressive: Aria of a Starless Night (Livret bonus) Traduction française,Édition: All the Anime,Sword Art Online Progressive: Aria of a Starless Night (Bonus booklet) French translation,Publishing: All the Anime,/result/logo_jsicmf.jpg,0,2024/8/6 11:28,2025/8/6 11:28,2024/8/6 11:28,2024/8/6 11:28
,1770,0,2024,2024/2,2/2024,2/2024, 劇場版 ソードアート・オンライン -プログレッシブ- 冥き夕闇のスケルツォ (特典リーフレット) フランス語翻訳,出版: All the Anime,Sword Art Online Progressive: Scherzo of Deep Night (Livret bonus) Traduction française,Édition: All the Anime,Sword Art Online Progressive: Scherzo of Deep Night (Bonus booklet) French translation,Publishing: All the Anime,/result/logo_jsicmf.jpg,0,2024/8/6 11:28,2025/8/6 11:28,2024/8/6 11:28,2024/8/6 11:28
,1780,0,2024,2024/3,3/2024,3/2024,Re:ゼロから始める異世界生活 シーズン2 (特典リーフレット) フランス語翻訳,出版: All the Anime,Re:Zero Season2 (Livret bonus) Traduction française,Édition: All the Anime,Re:Zero Season2 (Bonus booklet) French translation,Publishing: All the Anime,/result/logo_jsicmf.jpg,0,2024/8/6 11:28,2025/8/6 11:28,2024/8/6 11:28,2024/8/6 11:28
,1790,0,2024,2024/4～2024/6,4/2024 à 6/2024,4/2024 to 6/2024,ガールズバンドクライ フランス語翻訳,出版: 東映アニメーション ,Girls Band Cry Traduction française,Édition: Tôei Animation ,Girls Band Cry French translation,Publishing: Tôei Animation ,/result/logo_jsicmf.jpg,0,2024/8/6 11:28,2025/8/6 11:28,2024/8/6 11:28,2024/8/6 11:28
,1800,0,2024,2024/4,4/2024,4/2024,ブラッククローバー 16話(特典) フランス語翻訳,出版: All the Anime,Black Clover Volumes 16 (Bonus) Traduction française,Édition: All the Anime,Black Clover Volumes 16 (Bonus) French translation,Publishing: All the Anime,/result/logo_jsicmf.jpg,0,2024/8/6 11:28,2025/8/6 11:28,2024/8/6 11:28,2024/8/6 11:28
,1810,0,2024,2024/4,4/2024,4/2024,BLEACH 千年血戦篇(特典リーフレット) フランス語翻訳,出版: All the Anime,BLEACH: Thousand-Year Blood War(Livret bonus) Traduction française,Édition: All the Anime,BLEACH: Thousand-Year Blood War(Bonus booklet) French translation,Publishing: All the Anime,/result/logo_jsicmf.jpg,0,2024/8/6 11:28,2025/8/6 11:28,2024/8/6 11:28,2024/8/6 11:28
,1820,0,,,,,BLEACH 千年血戦篇 シーズン1 フランス語翻訳,出版: All the Anime,BLEACH: Thousand-Year Blood War Season 1 Traduction française,Édition: All the Anime,BLEACH: Thousand-Year Blood War Season 1 French translation,Publishing: All the Anime,/result/logo_jsicmf.jpg,0,2024/8/6 11:28,2025/8/6 11:28,2024/8/6 11:28,2024/8/6 11:28
,1830,0,2024,2024/4,4/2024,4/2024,進撃の巨人 The Final Season 3 特典 フランス語翻訳,出版: All the Anime,L'Attaque des Titans Final Season - Partie 3 Traduction française,Édition: All the Anime,Attack on Titan Final Season - Part3 French translation,Publishing: All the Anime,/result/logo_jsicmf.jpg,0,2024/8/6 11:28,2025/8/6 11:28,2024/8/6 11:28,2024/8/6 11:28
,1840,0,2024,2024/4～2024/6,4/2024 à 6/2024,4/2024 to 6/2024,暁のヨナ パート1(特典) フランス語翻訳,出版: All the Anime,"Yona, Princesse de l'Aube Part 1(Bonus) Traduction française",Édition: All the Anime,Yona of the Dawn Part 1(Bonus) French translation,Publishing: All the Anime,/result/logo_jsicmf.jpg,0,2024/8/6 11:28,2025/8/6 11:28,2024/8/6 11:28,2024/8/6 11:28
,1850,0,2024,2024/6,6/2024,6/2024,幻日のヨハネ -SUNSHINE in the MIRROR-(特典) フランス語翻訳,出版: All the Anime,Yohane the Parhelion: Sunshine in the Mirror(Bonus) Traduction française,Édition: All the Anime,Yohane the Parhelion: Sunshine in the Mirror(Bonus) French translation,Publishing: All the Anime,/result/logo_jsicmf.jpg,0,2024/8/6 11:28,2025/8/6 11:28,2024/8/6 11:28,2024/8/6 11:28
,1860,0,2024,2024/7,7/2024,7/2024,劇場版 傷物語 フランス語翻訳,出版: CRUNCHY ROLL,Kizumonogatari Traduction française,Édition: CRUNCHY ROLL,Kizumonogatari French translation,Publishing: CRUNCHY ROLL,/result/logo_jsicmf.jpg,0,2024/8/6 11:28,2025/8/6 11:28,2024/8/6 11:28,2024/8/6 11:28
,1870,0,2024,2024/7,7/2024,7/2024,BLEACH 千年血戦篇 JAPANEXPO用パネル フランス語翻訳,出版: All the Anime,BLEACH: Thousand-Year Blood War Saison 1 Traduction française pour Panel Japan Expo,Édition: All the Anime,BLEACH: Thousand-Year Blood War Season 1 French translation for Japan Expo Panel ,Publishing: All the Anime,/result/logo_jsicmf.jpg,0,2024/8/6 11:28,2025/8/6 11:28,2024/8/6 11:28,2024/8/6 11:28
,1880,0,2024,2024/7,7/2024,7/2024,BLEACH 千年血戦篇 （ビデオ特典) フランス語翻訳,出版: All the Anime,BLEACH: Thousand-Year Blood War (Bonus Vidéo) Traduction française,Édition: All the Anime,BLEACH: Thousand-Year Blood War (Bonus Video) French translation,Publishing: All the Anime,/result/logo_jsicmf.jpg,0,2024/8/6 11:28,2025/8/6 11:28,2024/8/6 11:28,2024/8/6 11:28
,1890,0,2024,2024/7～2024/9,7/2024 à 9/2024,7/2024 to 9/2024,ダンジョンの中のひと フランス語翻訳,出版: All the Anime,Dungeon People Traduction française,Édition: All the Anime,Dungeon People French translation,Publishing: All the Anime,/result/logo_jsicmf.jpg,0,2024/8/6 11:28,2025/8/6 11:28,2024/8/6 11:28,2024/8/6 11:28
